Target,TCGA_E2_A10E_01A_21R_A10J_07,TCGA_D8_A1JB_01A_11R_A13Q_07,TCGA_AR_A5QN_01A_12R_A28M_07,TCGA_LL_A50Y_01A_11R_A266_07,TCGA_B6_A0I5_01A_11R_A034_07,TCGA_D8_A141_01A_11R_A115_07,TCGA_E2_A14Q_01A_11R_A12D_07,TCGA_B6_A0I8_01A_11R_A034_07,TCGA_AC_A3HN_01A_11R_A213_07,TCGA_A2_A04V_01A_21R_A034_07,TCGA_A2_A1FW_01A_11R_A13Q_07,TCGA_C8_A12U_01A_11R_A115_07,TCGA_EW_A1PC_01B_11R_A21T_07,TCGA_5T_A9QA_01A_11R_A41B_07,TCGA_AN_A0AJ_01A_11R_A00Z_07,TCGA_A2_A04R_01A_41R_A109_07,TCGA_AR_A0TV_01A_21R_A084_07,TCGA_A8_A09R_01A_11R_A00Z_07,TCGA_E2_A1L7_01A_11R_A144_07,TCGA_BH_A42T_01A_11R_A24H_07
ABTB1,-69.91242087442241,-118.2007799824712,-54.49849468054076,-90.96861149053936,-52.81241012819287,-86.68807191172836,-84.62064201039847,-64.29261774870338,-52.16402471169682,-32.633274024904395,-79.82480219751564,-2.543893426345396,-105.74194662748893,-87.66234725529608,-29.856396394530908,-62.221931706974814,-68.75010237238475,-63.660378576613056,-64.63862689465168,-80.4560835913042
ACAA1,-12.958756990850375,-100.86451452373925,-27.81271124623452,-166.99446775233207,-58.0438637219069,18.03544551352887,-4.6965896802100655,-25.469434511993786,8.107120617757449,-29.239369472831136,-134.72584145456162,-34.97432444290065,36.24837908876692,-47.53940672423201,-12.080099103625617,-29.57422584443482,-39.71512750094515,-35.60994820167264,-25.063713899629533,33.66646110608536
ACACB,48.59680629461813,153.14553884264632,62.98192698312941,14.175652966118342,79.68507322990995,25.614882380902955,34.516863649952114,57.34938989333479,78.86610943957973,48.14435334112919,44.020744031584286,260.08071104693164,81.44535415146221,-185.24166722532348,47.27956308973771,33.798391725308534,58.67051121251864,0.7565606364068485,39.359255027871555,-24.558401254910528
ACAD10,-96.8809170550249,17.449157196018934,-57.7973255428048,-91.7380829786867,-41.193454822793875,-53.895801338819545,-109.95715111985317,-74.8450794179624,-26.29142410755791,-62.50069402932274,-48.37856075627201,-149.44364985847852,-141.56668084965625,-84.61603363471195,-1.7089735291154833,-53.70222559324018,-54.6702351606111,-32.862111659687514,-55.507684944418635,-254.5453232377744
ACADL,27.197221519356013,-20.50869946269576,-7.953385618244399,45.38177447704283,-82.99893533817371,84.87201236119743,14.347580469685177,-30.82946654048584,7.155133522706624,6.965202585166756,221.56275904827507,40.596187595002235,69.26227977279663,67.02017547286843,-5.210522280665923,2.083809302473076,6.129820087934989,-13.243258252479128,-2.1117179385041567,-57.968431420411726
ACADM,-75.46254631540658,17.0966591489265,-24.88587204007514,-116.13394123400046,34.798197378811764,69.33129119896985,-109.06862199118278,-15.10787115327081,-3.113843826564029,-23.104485400812656,18.922391513765486,-22.574919817364627,-49.84226141358546,-85.58101628955295,-19.12524782556436,-16.73169878513719,-87.85747386010686,-71.25716514930781,-9.289207496756653,57.68267327938094
ACADVL,-17.727632053765646,-110.39542140293912,-35.16481016525563,-79.4361918540055,-41.48027638954754,-25.9339667257424,-57.749686977519474,-30.49408666366479,-7.745840827596932,-38.274617971172376,-78.75950622508994,39.6902100713305,-75.93502005060893,-100.31796842124987,-20.419851542655557,-25.0743286295933,-45.98298089143617,-41.74970977244567,-30.897755439065314,-63.41327038446675
ACAP1,-58.476808658996255,59.52287290265588,-27.286620615822457,-176.71430553360102,-20.482115576508473,122.95174478258633,-56.97969210844951,-41.85730905070986,10.421560792364884,-31.698381840469576,-98.0236061195413,-46.585708859272025,51.89941735040693,-55.49553912552382,-30.03041309433901,-19.560101181087916,-50.72760968455226,-43.29195258140872,-26.269219744909442,-50.41437799961478
ACAP2,-0.1389088724723866,42.17199950226944,-16.785572995022903,37.344268881372145,-25.516468626741947,-16.635107832915317,-27.527599433825706,-37.01732717754135,-11.6169954823635,-44.94850270951134,51.04172169704841,16.40948142643749,-122.63247078166685,29.9403417152932,-33.34156177477298,-18.094158821053966,-9.734947138257361,-12.859071228488919,-16.058497594603754,13.46035861859243
ACAT1,2.366621036865538,-22.005442634567114,-20.365371967953777,-26.599514089906805,-36.69697922315548,-53.72324164842474,-41.54198763267108,-32.906580454720306,-30.831481099306373,-13.425128380206296,53.54206646760202,-33.96500884067908,-37.14627820725617,-242.55595375213855,-20.066120118152657,-19.315430758612866,-31.008710778710196,-10.942287285810815,23.988700292627268,-14.811869519255747
ACAT2,-32.50081391929313,-59.193709234478646,-71.13189542299143,72.20873259555648,-47.93429092108489,-118.12104697529885,-68.7186543475892,-88.00179424980753,-97.95717948637021,-70.22440762408654,-48.526014879556286,-157.0749592318483,-119.46752884251094,-137.69456351249414,-70.94152584304099,-68.93883765345839,-73.55586796035428,-67.49847694901915,-59.02259379885073,-32.48358403492085
ACBD5,36.55589093413095,317.8630280608018,77.46165280722536,212.1592535868171,111.29276944824393,-40.027050912276806,59.87812451723434,73.20385802888082,26.058893640815405,52.711505882655615,170.53205596826416,27.553761894866287,94.57289861011702,-166.49567714721294,70.4896667401186,69.37233661851144,0.5799100673153772,61.5234937704801,67.96512898333151,191.02203040826353
ACCS,-46.06471555409431,26.558051608142335,-11.185594309280157,-193.4601114182383,-15.34160570384617,-46.47077534385091,-33.51091907729296,-32.91499626170677,-17.554993880735346,-35.873217812360345,146.5033678258604,53.394740686048266,-59.094272522664355,-355.79393043799905,-18.16374478691294,-45.631420659228326,-10.60297648588655,-78.25559685201017,-34.10050355546977,-20.60038726024004
ACD,-69.86423273020213,-51.00440683272567,-56.60021965508232,-102.96436827626187,-50.95725949178753,-86.44030007560043,-72.44053568165582,-47.011458841459465,-59.743444384129575,-57.108668463807305,-8.733960604495703,-77.55993726906792,-88.29195409150635,-87.77605127979442,-54.769852094615,-58.39443961347649,-57.04095893833543,-62.57847608946695,-51.94032153749835,-92.23659620568422
ACER3,-0.48520780221560456,-75.44179410341874,-60.80228030754044,58.185644196316204,-64.99540020267219,-10.346933661689604,-112.29890175620919,-73.56686225502985,-81.1823820300518,-58.37962691854207,-138.26617584470725,-25.568520659850172,-6.436783447433871,-143.88978183578502,-45.897244768779714,-59.32838697219483,-181.27525657425508,-69.52770279206003,-67.97594253901195,-54.41403236960913
ACHE,-17.757653706475867,119.1995141582532,-8.057506313875628,4.0627968229705615,0.8775605969957674,33.41073034323584,-10.50735100941501,-42.95367741747308,-5.049617265643691,-11.675588208420102,-96.17466361278538,-124.94782995672865,30.129513208717572,0.813141145649972,-1.2157429381790434,-14.794468974449057,-28.582009041129403,89.28745243717047,0.6593127923271496,40.974398278143276
ACIN1,37.91572890519396,-187.57328833092296,7.906541002978155,-21.57152989842847,-39.81763863974058,108.91484422113258,-18.349344422892898,29.00648864530467,73.51132566696761,12.354843108224589,-93.98601784225112,-23.787223093745183,-29.210088233779857,-7.3546708511551016,53.52992241347969,19.067942764327316,-4.088745109914709,17.47179148493917,7.360574072342137,132.28827456235345
ACO2,-23.468097818416993,-72.05650612564791,-25.576886251471407,98.72318776371708,-8.246447729586123,-8.495935614997926,-31.56611369975792,-2.2077056868491383,-37.73957021652764,-20.352583813012377,-33.59711468587668,-48.189340254596935,-28.1890003579241,-166.25308510717983,-10.138708415711239,-21.035655368049103,-48.19351671582346,-17.432762582880446,-20.18377726577791,9.283536107852271
ACOD1,63.24496145309464,114.14915053873713,33.85407290456787,118.18488982597434,51.269780506894634,36.592993218589385,8.729236970966255,28.0398308099674,54.015581035512824,45.17429350187004,-29.69615518229546,-22.217488029748967,117.4413119253447,41.85580866205837,17.359281662260454,43.038413088691414,5.085127719506,115.22550434580576,48.17549507831911,113.12989550656563
ACOT13,-80.5020983205058,-94.59067737157811,-78.31084709924964,-1.5282205924630832,-99.91197550973112,-148.33201854741986,-96.83694435609836,-72.48773873995742,-90.69376134336332,-82.58418019607541,-54.085263692308324,-102.48255858618589,-129.2891019409712,-133.65928149773939,-80.97087075647427,-74.68603225204279,-77.39879944687603,-90.54725432365416,-69.99301064493288,-61.4253031915718
ACOT2,-35.63607518972556,-190.26679326908825,-51.12904093738956,-122.59354843246022,-87.34680297325171,-53.02540321323754,-14.504411582000921,-71.05286704916757,-67.22769698482799,-68.78268082351272,-107.02731411284154,-169.8280016330995,40.79205615097902,-146.862384479202,-63.289695054436436,-56.24165362181431,-48.92654372105284,-90.13225924276131,-8.665323477730453,-91.08900856367417
ACOT7,-6.732612571813157,-54.97260818794663,36.25634508313031,74.99289874727387,5.962420423486527,19.009708197357178,46.969648482956515,38.51129258132749,21.280879488406548,34.837267001865214,-32.31806432371162,-7.795844211093719,-3.3694443124286044,100.31634158832436,36.201701953832625,36.14966883571452,25.09938121861562,47.81530036992679,55.51921396822082,24.5443092978853
ACOT8,-56.08051632690892,-92.18103473591529,-35.51625409227158,-77.81004089951965,-54.720246099661004,-76.62199258633387,-55.31704121805824,-15.745493867964775,-44.05705744357785,-51.14054383560506,-84.38684047760364,-52.466025290066696,-78.92910357725897,-66.95375362157003,-48.726391612515435,-49.610785781487856,-42.79650210658708,-50.55850613040444,-49.030750291558526,-37.60541594231601
ACOX3,-64.87667930057034,-21.778266718772546,-18.022725682946316,-130.25439835559274,-26.37414841910094,-53.304377725276346,95.20918827419666,9.803190463328361,-11.148921555428288,-10.232630878293683,-6.133072496197618,-123.167259850095,170.35659324586396,-40.75312635051679,-25.136034479882024,-23.062353579688878,2.5817228847142784,-8.355196882674313,-10.099788221759816,66.61704948069048
ACP3,38.179399235778384,-111.58798305757239,-13.704336374077716,151.1074400933733,82.31980247369638,-21.860555850473233,-32.87480203928893,-31.6192780820781,-15.09818866345481,-17.527755215620438,-69.86621898268886,-120.15548512209193,-54.815646080966246,-131.0321577651079,-9.754032015483169,-14.07277895487318,-51.004396350660855,-5.2193045119830845,-6.365894926861677,112.67216716750357
ACP5,-40.489444539975295,-91.22430043766818,-21.232861340073967,-119.02598841343703,-32.457680444761834,-19.796603214605312,-22.921404033470758,-33.15391207797055,37.53283731282422,-23.706897506635503,-120.81634543035501,-90.69474907421035,48.14262546661644,25.50493922165087,-29.02498485069777,-23.02413296741623,-51.17661905140728,26.525910113745404,-20.3393943002422,129.1527079412637
ACR,-137.51609661324954,68.4533448022691,-2.5889865514249193,-245.70423414491486,-134.19742113737226,-232.53342878315436,-20.278720423052487,37.64089412944455,-9.792361461857219,-42.73881081052208,-165.12948398229653,116.84244285603725,-90.36628636623561,135.74336138880187,-36.14050843148902,-49.65023709738685,-43.963848694377496,-43.44131115353341,-43.80035557092301,-18.916667859087283
ACRBP,-19.228866471099803,-58.20789254787853,-31.6721627528455,-8.933881740326694,-63.948747130397685,-44.11230411545885,-87.8092767378077,-32.81731682961444,-35.941644235276705,-32.63541251437221,-114.23668595368046,-54.50283560377507,-60.25483100842173,36.447585758975755,-32.55682150530032,2.262466828523503,-40.5708707512057,-22.19158467304103,-26.36942261239851,-118.926870429624
ACSBG1,11.222380166934201,-85.86929983670878,-9.882208999039811,164.20913605795764,-41.999836200476345,13.463516758032469,26.024586502990406,4.064633217599438,9.989273749123136,2.343419043482709,-132.57412026994692,-76.26935926214327,140.25515702205323,-419.60565752759084,-13.021240188710054,3.3129816580687894,18.141287399070173,-24.634545741625733,16.208608732230513,30.70311153067946
ACSL4,8.391307159506006,97.6146189840321,-17.189756047300662,52.87214673637537,0.47941274349139196,29.549117119854277,8.135510899230853,-14.256289765334834,-16.06369989028653,1.636560444894947,-12.82089459929227,10.361755303568792,38.539014515131534,57.76494492584758,-10.32101100442814,-0.6982475734922349,6.449338612495541,1.5433875712679042,-26.02884570312708,58.29123871319868
ACSM2B,42.46366402119496,-58.398031962136216,2.912707211317188,-158.55308991047403,-65.31442761408262,63.96625452196107,41.52524894271724,23.662655862859765,-15.355060348428296,18.08847902803165,-46.77495862930091,60.03218704504156,78.55456662078825,109.59686429561148,20.929025765846976,8.662800604742952,38.42986117008981,30.02522290348289,18.436233714136993,-32.138420098276185
ACSM3,-95.22820010079687,193.90671576347802,-42.117836883623475,-4.466129843620214,-65.29253146740555,52.794397246790766,51.063854777352525,-68.3124771317327,-28.950688352218634,-53.24751068959387,-14.30633049600581,145.06036980067208,143.75978819974011,-508.6630744188329,-28.252093138649002,-23.751215413384465,-120.6386439429686,-78.54160998268041,-35.212581825603394,-51.231876827361916
ACSS3,-56.88530188348053,-144.87607417015147,-50.567582802421754,62.05765861945543,-18.465416984160292,-129.8621764801629,-47.35124478070862,-43.9136773492681,-46.37739531171266,-55.90748994708098,-168.27648027127145,-128.02153615582017,-64.58187209464874,67.80475404140844,-58.70422785263656,-46.6088046275246,-78.45290623598831,-55.59930071041925,-52.76572302945065,-107.82410101374867
ACTA2,30.38119553891187,96.53085255125956,32.759094759132886,59.221989771842274,3.8608207490191546,61.92059593403998,51.007947131477465,15.98430754403824,31.82882448863055,27.336590338846758,27.46405353596801,55.94553216171529,61.1904994182941,94.66515057583123,31.34483886325314,31.904920640754856,14.125929152901117,35.057181894985185,27.946310414654306,5.803556515127658
ACTB,37.96916559637971,-16.93146092917958,11.284530499146097,-45.73604987782403,-5.238184547349437,50.15313535386972,62.9160074104364,6.4960762341556935,24.354291007400406,3.203741964550272,-88.77106802470102,-35.4307057074083,9.459698152261257,-73.63938184070254,1.9029725396959702,15.006383882290542,55.82913556404069,-2.0961625915647524,11.11787830945725,10.820420536296913
ACTL6B,-98.8333764317271,-95.87353682914966,-63.53074876362453,-159.56481354875083,-68.45181239409857,-83.76622302416102,-99.46910542367849,-63.55103541860029,-91.50743015621596,-64.8355953616625,-132.0537186993407,-100.99106032963978,-94.50473223212637,26.773299870954517,-49.31721970275277,-63.6768863351405,-38.36153127553993,224.79692164205426,-59.05507594181592,-64.12720911923154
ACTL8,-10.830049696608175,-158.8915534734508,5.922015774506335,163.98648000208343,-58.82529562131844,57.78210103944086,10.839602751328227,46.348819635663766,24.384814795984056,-0.00044398545545298873,32.58715594708036,-67.95066637684798,-181.0618269131706,186.6025790865333,19.389327055763857,10.517971136937074,-3.7728735813264063,0.05877848835589816,19.145102981636576,28.343696604571377
ACTN1,91.99810833647996,153.74865050238648,79.89636971041672,197.16733039682032,-2.344323171456818,214.5652322774278,131.14401849265204,11.210286109362993,109.25564332586235,79.97329730075505,-170.64047460768845,118.12374486541458,130.15004795598156,50.55683821708438,80.09345985365007,85.90429829499118,108.44689603978102,88.44870648281197,75.19330766603942,86.71271038113248
ACTN2,26.722737228151626,45.006670419872954,-28.9590637396222,83.71039058073495,-7.553336222653673,-26.67662936930814,-49.52057677849643,-38.456788766990776,-26.511798940169506,-26.53098395212514,-81.54091117950222,11.681208356054832,-62.88480661834872,101.44924363384021,-20.1580380210857,-35.9236947997646,-110.03894566140198,8.185373407148964,-21.24105611914282,-191.4494113025371
ACTR1B,-22.90293247843953,-92.97392739984791,-27.54045487807547,-57.20930559231608,-32.35898892827513,-68.41128879157401,-34.29446038397291,-33.49291945395642,-19.880020873125776,-36.89203646377589,-81.55301443705987,-59.80382443244403,-44.303428385226624,-78.40322874268746,-8.168744731060427,-31.724795840927726,-44.04864499433481,-36.925710620990394,-36.64656218309153,-57.8470969663531
ACTR3,-33.156351483928084,88.0480949003425,-36.088713015463604,134.216554988379,-60.58073843137301,38.872461583329674,8.757375960664172,-52.34597512098622,-44.988530709475015,-36.93011696220801,-309.60696381796583,-9.954996572310176,-65.41885584979875,-7.0183872804488034,-32.93958449964711,-43.91360977689086,-27.935748145228278,-14.873353457961809,-49.85393308996655,-25.279610104643044
ACTR3C,138.55602335035752,169.88309424748616,91.31618373463736,138.26330863821684,98.07383519463858,118.82194507109573,141.49680557588601,132.8593150035664,86.00945975122063,117.21003383291236,190.795794339561,46.65117154402582,156.10953272281884,249.56456752531187,102.78566769819693,129.76749437106986,130.5971453189366,132.83895220229783,129.33126310047845,204.55332176554094
ACTR5,-99.84659964913409,-110.39572185928007,-80.6716617231107,-56.591314298292396,-92.19265336273823,-105.41108253047508,-101.89546368239546,-69.28412677177501,-75.23044154610018,-82.59677182747089,-29.46510129220625,-101.81237915177985,-125.23144472722555,-141.2307984465735,-77.20484364320332,-85.58432772057577,-78.49646191499298,-88.28249863907816,-83.74789682804986,-86.23466224074004
ACTR6,-16.038678749444962,55.08768558770075,-33.08811694088,-83.28891811249665,33.81425494031369,-241.9782459848601,-42.31604600035679,-51.34549896665973,-176.6442148034318,-41.230085132503,109.71898544196866,5.128291335021759,-4.594302585589119,-133.01167500482052,-59.658345100825684,-41.35807802780464,-50.308504397672266,-43.337601926891125,-43.58336561676303,-97.3486450843903
ACTR8,-54.27537236397411,-208.1756773614376,-50.42105488580654,-71.64237040812057,-17.53038921693457,-102.80984010250604,-28.001940191117612,-86.37737253898523,-36.982228312787385,-42.14026052818646,67.36130726590294,-80.07499697354261,-2.107970168468058,-98.13103336724441,-45.10273839322358,-45.59244918597917,-113.4662277882838,11.090453333427227,-43.87674048481499,203.1532225658719
ACVR1,127.38378502117719,164.81629141037754,86.16776294798841,88.28215159471347,105.70898396829573,144.59470693123396,117.04948933914105,100.6329846537966,89.96395806815663,99.75975856643639,40.8592862289514,123.0774611406273,141.58205703182347,130.06154766477704,79.13789074798676,97.13740659949268,77.50861524355643,108.16817402856333,91.93524534729524,117.95510797779238
ACVR2B,-8.083859094304685,-44.857739005333904,-17.91452289226455,67.73885878218087,-18.41552254686631,12.870756935464483,-5.996917232152298,-35.42309179695275,-42.20279814094221,0.12942111325671446,131.98383963128117,41.45777177304722,79.25135685458869,118.34155377600709,-0.4191922503099992,-6.877826182002504,-9.223804748036844,16.256203669330635,-53.35496423702859,103.94323687916167
ACYP1,-23.797633688783222,-81.34949995152915,-10.487779326849061,-7.15562667633953,-26.053805042690666,-43.313031712229396,-11.399627866689787,20.220668905494797,-18.600109369178778,-1.0127223645712555,-5.022527852767425,-48.38990555080191,-65.47504747886171,-57.78222088724076,-12.305481066653899,-3.347572485449277,-3.670595480285753,-22.15845720223993,-4.152536692111658,18.209842131417197
ADA2,154.47915035095357,213.25839946910375,111.77889249911416,129.62590208378307,119.90405051623442,169.42568843953768,101.04259889054073,91.57692453052537,125.25495326428374,118.79087534833288,109.73689981225696,83.97615192796223,198.5302200282403,207.18408195394332,105.2216845751904,117.99074132181114,100.50174636583289,133.0484416081643,103.90442575857823,142.01679905503283
ADAM11,-77.2167348926465,-73.534372304675,-48.18243201290314,-57.548184715324375,-27.431820703304084,-76.95503880706023,-82.96533609203765,-62.19971464829066,-57.51797321717754,-61.512241345023114,-97.99504255077436,40.72763450931318,-127.84722562516902,-128.36029248666767,-59.32884517050627,-64.30339897327016,-65.16971610820605,-67.27184678466796,-62.25416706071566,-109.09800630989658
ADAM2,8.116945910567104,519.8140178920866,36.16321494265833,61.581539844023034,40.62189495537103,1.827912986532895,31.51371029798108,24.57024663714469,13.498001757534482,29.458101903565485,55.74589588454835,-59.35425577471273,63.38468175759767,-19.873246363597772,34.843701580804336,28.879818297342272,43.520986136237184,18.479498915008556,33.64253348165942,56.93642672023202
ADAM22,18.873067745378705,101.26302011138463,7.709946008419349,141.59789462619364,21.211080961161283,-8.079252387021238,15.910875773900703,-22.58011822143408,7.449066097595157,8.935810572241188,145.03223583512687,75.73123227959674,11.24022474049637,-133.2525641441181,10.829712000862344,-52.94762018672701,26.429707993010773,-16.082836023627056,-2.5912716203303554,30.727237965597702
ADAM23,-8.578191159552158,32.2038397460566,-20.24175500001481,70.34487921596414,-14.528473273012256,48.38804859868953,4.715056825292978,-11.319202567660561,-2.929248702815735,-4.107168708400139,-23.599813956467667,18.497894478864016,37.736830007644514,99.04742132751231,-15.77987597003511,-20.53252596726672,3.1267483111980585,15.024189516156483,-6.085430690930618,-32.63056392284639
ADAM28,91.84632754721963,121.56691379805494,54.18113080058196,8.461041883017845,53.948414379519505,86.58236053708798,34.85665561932813,57.978002087177146,55.06478807925003,55.12786408437438,34.61230901011755,84.2426210745057,106.7428481969333,124.52047593115697,56.44535638291222,33.50272082577264,54.01873612084654,61.13399979285355,42.940678500071286,41.723495686689844
ADAMTS2,-17.52969039540126,-76.06681903247903,-31.67988830714186,-0.5221908987947437,-41.347403122734654,15.981550222190304,-40.30630639287783,-34.41422082181436,-27.291167543151698,-39.621221064273776,-75.75705936711643,2.4746993601237994,-23.849702133618557,64.53061865077295,-38.064695303333636,-34.897250118880464,-21.721440888387683,-21.40843263483151,-42.16923263421319,-35.888095771909015
ADAMTS6,41.389314033925324,-48.73300215938733,19.49079550103608,75.01409085220553,22.85212991203367,83.2997300662063,5.560960344261736,21.309407699808055,24.117243039615254,17.20316690445142,32.6876242754144,44.97131824098703,6.895792487215082,154.58483999015752,12.069065408119403,12.84950539460605,26.698958823309013,26.571062621221806,13.30260980283186,30.502022921672772
ADAP1,53.80037850261086,8.061474206918025,61.104260024367456,-2.0668069923484103,38.12549372944777,15.77132096302551,44.80672354231945,65.53614681372386,61.093158713273965,46.29443911139801,-50.505536482910095,97.42777148879466,34.162845322858146,-26.811585782420146,67.03552538998362,80.63149481020932,32.50999626902543,43.744364869058096,48.01695339608558,10.012043976567913
ADAT1,4.958418615130878,229.7614237839048,-17.65820560016562,91.18191169453584,41.69151170410422,-19.46128763087558,-43.85239849743972,-11.230945932780543,-60.06698692188404,-41.72372233285334,179.3945429238246,-195.84903712658192,-13.038636739902866,-151.0384982724681,-24.934923021845922,-21.22584503017901,-13.762298361840939,28.1527511046656,-14.359566207671913,3.411822030329387
ADCK1,-30.619273720441946,-2.331525248871462,-49.266253868388816,-91.63650124231583,-53.817372177952485,-59.29978186249952,-33.01379296509514,-49.31973551465528,-52.798790170724935,-48.77406732765759,-85.32514254629139,-77.47167591657869,-69.0707733935871,-133.70308752745856,-45.1240990030648,-45.44996944190761,-22.07539271548354,-54.94765577171562,-3.404227585394799,-50.74100896609144
ADCY2,-59.975038297125735,-84.19225171556728,-61.40568572911691,-54.234509826871715,-59.51276043325741,-70.70060172358416,-68.02885046539723,-36.314478703780566,-39.83234662773832,-62.77320465097211,-104.85918978952081,88.64922253809719,-186.33597191520172,13.145386469369864,-67.01589247342493,-67.7593630239882,-30.88755866826741,-77.71758031635864,-69.19588218165634,-162.23431762500437
ADCYAP1R1,41.77674695737754,159.97026561968391,17.21531524548829,60.868300549241646,18.39668571057131,66.69495356519175,36.01891690067133,8.29797329917686,-8.323161002593785,17.24554608715105,-64.1747494044564,40.07410560709579,54.72281718157457,49.89762293230853,-3.5207321998060204,16.99079732601882,28.288075544532962,-3.8157821424116936,-14.712183835826735,40.24755827461952
ADD1,114.39335916032256,107.38208375045092,63.76300807249822,77.51952802802762,119.99224168360944,93.10009667648632,121.14966927079516,15.366341169287713,91.51876179182176,77.27659307592221,131.51970205804372,-21.78518015460375,197.29566274100534,109.64975360765675,74.69317043347962,70.71314851522783,58.760732299332474,90.08796731235608,75.64609031019363,64.94174655114782
ADD2,1.80388423068021,10.098252378895399,-10.306983554068356,-45.59255020178131,-4.826197264403371,1.2594107612854586,-13.547090432814233,-13.87781094790143,-9.172112582040965,-8.187081186145079,69.81822725047758,19.744134087766753,15.197316935852294,67.79496380076186,-15.47411005702154,-20.083060031203477,0.3910403068900079,-39.748972097009236,-17.908863991588305,-2.6471427315105673
ADGB,-37.72685345084301,-219.21351942813095,-33.61685898898722,-16.38035138195233,-131.14633591344455,64.46759203451316,29.778211431796784,-27.081203121027475,-11.247688923712897,-35.7305634953913,-64.42989490390052,-15.960982869835169,-57.10356073926622,50.837686362953455,-17.68835851960986,-20.31527774518087,-30.673967993238705,-49.75982074716559,-27.523291063409353,-3.2636461122705933
ADGRA2,-26.192867463958933,-6.367672884832668,-41.17114928237727,72.68504145131253,-7.085531480020298,33.37511649673665,-19.02093670759557,-22.612846340358637,-43.73287911180765,-18.119147395475867,-43.51387253320918,11.94940782856389,-35.35899239367604,77.1625089405209,-23.052177446461315,-21.80233970291793,-8.260175240468769,-14.145920061946706,-24.27461802208671,-70.38057035906589
ADGRD1,71.58186258322733,250.06575988266312,90.45147235550363,192.97655405903356,133.56407937406837,163.80382977398475,112.09459951268364,111.17401690131183,131.41440614551001,103.72512939062736,156.09880005537346,168.46521832499317,164.01996946772528,-77.22368240813736,109.84647051886478,87.27058336730329,123.17896992789407,107.05556772692682,108.79586213836107,127.03828260522617
ADGRF5,73.20673750048337,115.4726340937946,53.354299991988476,104.06657225023726,71.79942660810335,90.1562729339905,84.05677142695264,67.78786847600998,50.33253081037851,69.31780492059778,83.88542988459564,74.33220974946376,101.86973306051014,112.71109539672516,64.28420485443267,70.36100371392467,73.78771630258646,71.66479716228248,69.13565369441505,101.1475857992645
ADGRG6,-115.04968181288119,4.24582935381782,-46.97784742177296,116.84899433109777,-106.50551829014957,42.433508738188735,-45.78270737906934,-37.343982828178696,-38.02249045493647,-78.29533626354971,91.44375808632142,-10.749456394276145,-79.83755690110722,-58.267468672319396,-71.1702656820165,-60.92929550948736,-8.231535700401444,-48.41088706833198,-62.13821949948781,-40.392367675126515
ADGRL1,-80.53429314328888,-173.90695828030232,-85.00565372287976,-91.57692531897537,-90.38056682133862,-115.76315851659965,-103.50775343792897,-89.00166888642721,-64.53097129680596,-86.55653004124852,-121.13748245545308,-113.99626417961454,-128.0595426801177,-76.60703132511686,-48.25755313062063,-63.210705428691284,-89.94108535792769,-36.78340150895239,-85.68560726344198,-104.5819088982199
ADGRL2,142.0778393723092,179.3054662545933,145.6306400707639,156.7938812662176,146.91265379779585,167.2157916962252,163.5423358848214,147.53157126452334,147.07794249487122,136.5369924545947,185.58148339282596,163.35653590530205,154.31513459788962,181.2377766996806,147.92664031571587,147.27681892847676,148.17697369115066,149.07552691340848,144.63834046773292,156.26608217078677
ADIPOR2,-53.31870485706754,-24.58978788607927,-27.115304359764302,74.03317721173151,17.896287869250603,-196.62423693999617,-106.12359203252483,-19.497776044372774,-31.436170439573235,-43.88520512766865,-63.97485517311358,-90.9285396503949,42.94673136178508,-166.87314723957772,-37.96891939184522,-22.615506850160365,-37.57739145097921,10.066983031435008,-39.02762458029446,-50.606673557861214
ADNP,182.1844139257873,211.0627726572922,167.08454233493367,239.17309581492333,176.3365356932099,122.12417861841999,159.90607499097652,168.64991329445485,137.32864225208579,170.31913485176335,225.96195535763178,176.05098954502785,179.89005553919978,183.55974367061867,164.4510912755698,171.17833630766938,152.25024675267832,178.96599517242058,167.7366140624804,207.0350027970316
ADNP2,-7.585847227694201,60.55548331660429,18.10611116456625,222.48898281977802,72.50747688241037,-5.6347530150086165,-30.577912240774626,17.470192190436894,-34.01739336735419,17.21995905923327,105.90114648182254,-55.99106055791974,-13.560690453287666,-1.159005461543908,-38.20254098284348,14.030313478730537,28.632521406537382,42.1358152524682,18.661816515577488,43.972225048715245
ADPRS,-71.22149718952637,-107.96766143255697,-54.442825326644005,-87.57857472551352,-49.6642059645167,-51.77155462203109,-49.95460269525474,-55.61793315908687,-63.84525802627099,-52.48702863138237,-92.91974460181041,-83.0621652768664,-48.79915717848067,-77.3691059368702,-59.277941316139135,-53.4839815047462,-62.963306048652996,-57.16686277855576,-52.29373185141476,-42.05704085856058
ADRB1,-57.313705078708146,-148.46559518372678,-53.719433567879555,-89.54819087718032,-231.02259773405444,-13.945753855859941,-73.77936051833026,-81.09245703216962,-66.19075785308894,-59.60834009753377,-26.945261216675892,-47.0764984827606,-75.03086542254265,97.79949791889294,-49.510721273685775,-66.85777627846956,-42.47505515646895,-56.46259187319314,-65.1265023758356,-89.81180523318014
